0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	7
8	7
9	7
10	7
11	12
12	12
13	16
14	16
15	19
16	22
17	24
18	28
19	30
20	33
21	36
22	39
23	42
24	44
25	47
26	50
27	52
28	54
29	57
30	59
31	61
32	63
33	65
34	67
35	69
36	71
37	72
38	74
39	75
40	77
41	79
42	81
43	82
44	84
45	85
46	87
47	88
48	90
49	91
50	92
51	94
52	95
53	97
54	98
55	99
56	101
57	103
58	104
59	105
60	107
61	108
62	110
63	111
64	112
65	114
66	115
67	116
68	118
69	119
70	120
71	121
72	123
73	123
74	125
75	125
76	127
77	127
78	128
79	129
80	130
81	130
82	132
83	132
84	133
85	134
86	134
87	135
88	136
89	137
90	137
91	138
92	139
93	139
94	141
95	141
96	142
97	143
98	143
99	144
100	145
101	146
102	146
103	148
104	148
105	149
106	150
107	151
108	152
109	153
110	154
111	154
112	156
113	156
114	158
115	159
116	160
117	161
118	163
119	163
120	164
121	166
122	166
123	167
124	168
125	169
126	170
127	171
128	172
129	174
130	174
131	176
132	178
133	178
134	180
135	181
136	182
137	183
138	184
139	186
140	187
141	188
142	189
143	190
144	191
145	192
146	193
147	194
148	195
149	196
150	196
151	197
152	198
153	198
154	199
155	200
156	200
157	201
158	202
159	202
160	203
161	204
162	204
163	205
164	206
165	206
166	207
167	208
168	208
169	210
170	210
171	211
172	212
173	212
174	213
175	215
176	215
177	216
178	216
179	217
180	217
181	219
182	219
183	220
184	220
185	220
186	222
187	222
188	222
189	223
190	223
191	223
192	223
193	223
194	225
195	225
196	225
197	225
198	225
199	227
200	227
201	227
202	227
203	229
204	229
205	229
206	229
207	231
208	231
209	231
210	231
211	233
212	233
213	233
214	236
215	236
216	236
217	236
218	236
219	239
220	239
221	239
222	239
223	239
224	239
225	239
226	239
227	243
228	243
229	243
230	243
231	243
232	243
233	243
234	243
235	243
236	243
237	243
238	243
239	243
240	243
241	243
242	243
243	248
244	248
245	248
246	248
247	248
248	248
249	248
250	248
251	248
252	248
253	248
254	248
255	248
